URL, Size, Number of Outlinks, Conytent-Type
https://www.nytimes.com/2017/06/01/business/dealbook/italy-bank-mps-debt.html, 99904, 112, text/html
https://www.nytimes.com/watching/titles/insomnia, 90773, 34, text/html
https://www.nytimes.com/2017/07/28/opinion/aca-republicans-mccain-murkowski-collins.html, 82156, 106, text/html
https://www.nytimes.com/2017/06/14/travel/spain-sherry-portugal-triangle-budget-travel.html, 115099, 125, text/html
https://www.nytimes.com/2017/07/28/magazine/the-emptiness-of-trumps-promises-of-tolerance.html, 89325, 99, text/html
https://www.nytimes.com/2017/07/24/books/review/less-andrew-sean-greer.html, 86137, 96, text/html
https://www.nytimes.com/watching/recommendations/stranger-things, 90950, 30, text/html
https://www.nytimes.com/2017/07/29/world/asia/shehbaz-sharif-pakistan-prime-minister.html, 85341, 99, text/html
https://www.nytimes.com/video/us/politics/100000005308479/trumps-transgender-military-ban-prompts-pushback.html, 258044, 101, text/html
https://www.nytimes.com/2017/07/27/theater/mandy-patinkin-oak-onaodowan-great-comet.html, 94994, 124, text/html
https://www.nytimes.com/2015/09/16/dining/wine-school-white-bordeaux.html, 102114, 115, text/html
https://www.nytimes.com/2017/06/15/watching/the-handmaids-tale-what-shows-are-on-hulu.html, 139331, 45, text/html
https://www.nytimes.com/subscriptions/Multiproduct/lp5558.html?campaignId=37WXW, 27216, 31, text/html
https://www.nytimes.com/watching/recommendations/watching-film-the-departed, 90535, 33, text/html
https://www.nytimes.com/newsgraphics/2016/news-tips/, 44791, 26, text/html
https://www.nytimes.com/2017/07/27/business/wells-fargo-unwanted-auto-insurance.html, 106049, 116, text/html
https://www.nytimes.com/2017/07/29/opinion/sunday/want-teenage-boys-to-read-easy-give-them-books-about-sex.html, 82911, 98, text/html
https://www.nytimes.com/watching/titles/let-me-in, 90656, 35, text/html
https://www.nytimes.com/2017/07/29/opinion/sunday/want-teenage-boys-to-read-easy-give-them-books-about-sex.html?hp&target=comments, 82911, 99, text/html
https://www.nytimes.com/video/us/politics/100000005305566/john-mccain-health-bill-vote.html?playlistId=100000005005669, 250987, 94, text/html
https://www.nytimes.com/watching/titles/drinking-buddies, 81453, 22, text/html
https://www.nytimes.com/2017/07/26/insider/east-africa-bureau-nairobi.html, 87119, 107, text/html
https://www.nytimes.com/watching/titles/petes-dragon, 88985, 28, text/html
https://www.nytimes.com/video/world/europe/100000005260666/border-games-russias-creeping-occupation.html, 218312, 82, text/html
https://www.nytimes.com/2017/07/27/movies/brigsby-bear-review-kyle-mooney.html, 87699, 99, text/html
https://www.nytimes.com/watching/recommendations/watching-tv-transparent, 93794, 33, text/html
https://www.nytimes.com/2017/07/29/opinion/sunday/when-life-on-earth-was-nearly-extinguished.html, 84742, 98, text/html
https://www.nytimes.com/2017/06/26/watching/where-to-stream-the-best-movies-of-the-21st-century-so-far-.html, 223655, 140, text/html
https://www.nytimes.com/2017/07/27/movies/sled-dogs-review.html, 78855, 95, text/html
https://www.nytimes.com/watching/lists/lgbt-best-movies-streaming-netflix, 138804, 49, text/html
https://www.nytimes.com/watching/titles/the-thing, 81411, 22, text/html
https://www.nytimes.com/2017/07/28/sports/tennis/mervyn-rose-dead-australian-tennis-star.html, 85335, 100, text/html
https://www.nytimes.com/2017/07/26/movies/the-secrets-of-the-dunkirk-score-christopher-nolan.html, 93309, 110, text/html
https://www.nytimes.com/watching/titles/appropriate-behavior, 82084, 23, text/html
https://www.nytimes.com/interactive/2017/07/25/us/politics/senate-votes-repeal-obamacare.html?recp=16&src=rec, 294398, 35, text/html
https://www.nytimes.com/watching/titles/le-samourai, 90646, 33, text/html
https://www.nytimes.com/video/us/politics/100000005307480/gop-health-bill-skinny-repeal.html?playlistId=100000005005669, 229263, 91, text/html
https://www.nytimes.com/2017/07/27/us/politics/senate-health-care-vote.html?recp=8&src=rec, 161980, 146, text/html
https://www.nytimes.com/watching/titles/tabloid, 81948, 23, text/html
https://www.nytimes.com/watching/titles/dirty-rotten-scoundrels, 81833, 22, text/html
https://www.nytimes.com/2017/07/27/movies/from-the-land-of-the-moon-review.html, 80610, 95, text/html
https://www.nytimes.com/2017/07/27/upshot/switching-careers-is-hard-it-doesnt-have-to-be.html, 146581, 129, text/html
https://www.nytimes.com/interactive/2017/07/28/us/columbia-river-privatization.html?recp=15&src=rec, 150023, 36, text/html
https://www.nytimes.com/2017/07/26/world/europe/uk-diesel-petrol-emissions.html, 92614, 114, text/html
https://www.nytimes.com/reviews/movies/critics-picks, 107962, 131, text/html
https://www.nytimes.com/watching/recommendations/search-party, 91973, 33, text/html
https://www.nytimes.com/watching/titles/bigger-stronger-faster, 81756, 22, text/html
https://www.nytimes.com/video/movies/100000005304617/anatomy-of-a-scene-atomic-blonde.html?playlistId=100000002420711, 279841, 86, text/html
https://www.nytimes.com/watching/recommendations/watching-tv-game-of-thrones, 97181, 36, text/html
https://www.nytimes.com/video/movies/100000005079460/trailer-the-big-sick.html, 82382, 45, text/html
https://www.nytimes.com/watching/titles/no-no-a-dockumentary, 81747, 22, text/html
https://www.nytimes.com/watching/titles/the-good-the-bad-the-weird, 82107, 23, text/html
https://www.nytimes.com/watching/titles/cape-fear, 81480, 22, text/html
https://www.nytimes.com/2017/07/29/sports/baseball/2-from-baseballs-front-offices-not-its-fields-get-a-cooperstown-moment.html, 107383, 118, text/html
https://www.nytimes.com/2017/07/27/movies/the-emoji-movie-review.html, 85806, 97, text/html
https://www.nytimes.com/watching/titles/bob-le-flambeur, 89227, 29, text/html
https://www.nytimes.com/2017/07/28/style/modern-love-a-night-of-casual-sex-and-urgent-messages.html?recp=9&src=rec, 96160, 111, text/html
https://www.nytimes.com/video/us/politics/100000005297440/kushners-unmentioned-meetings.html, 294103, 85, text/html
https://www.nytimes.com/watching/titles/little-shop-of-horrors, 81588, 22, text/html
https://www.nytimes.com/watching/titles/surfwise, 81362, 22, text/html
https://www.nytimes.com/2017/07/27/watching/movies-leaving-netflix-august.html?recp=11&src=rec, 109624, 35, text/html
https://www.nytimes.com/by/a-o-scott, 110096, 123, text/html
https://www.nytimes.com/watching/titles/sleepwalk-with-me, 81790, 24, text/html
https://www.nytimes.com/2017/07/27/us/politics/scaramucci-priebus-leaks.html?recp=1&src=rec, 94803, 112, text/html
https://www.nytimes.com/watching/lists/best-movies-on-netflix-under-90-minutes, 126741, 45, text/html
https://www.nytimes.com/2017/06/30/watching/filmstruck-guide-what-to-watch.html, 104056, 49, text/html
https://www.nytimes.com/content/help/extras/recommendations/recommendations.html, 19393, 29, text/html
https://www.nytimes.com/watching/lists/best-indie-rom-coms-netflix, 121802, 41, text/html
https://www.nytimes.com/reviews/movies, 105815, 139, text/html
https://www.nytimes.com/section/t-magazine/food, 148351, 152, text/html
https://www.nytimes.com/2017/07/25/well/mind/how-to-boost-resilience-in-midlife.html?recp=19&src=rec, 101173, 114, text/html
https://www.nytimes.com/2017/07/22/style/pittsburgh-tech-makeover.html, 100775, 127, text/html
https://www.nytimes.com/by/kate-taylor, 109869, 121, text/html
https://www.nytimes.com/2017/07/27/movies/turn-it-around-the-story-of-east-bay-punk-review.html, 81736, 95, text/html
https://www.nytimes.com/2017/07/27/technology/how-buzzfeeds-tasty-conquered-online-food.html, 97277, 116, text/html
https://www.nytimes.com/watching/recommendations/paris-is-burning, 91128, 29, text/html
https://www.nytimes.com/2017/07/12/us/politics/campus-rape-betsy-devos-title-iv-education-trump-candice-jackson.html, 100301, 113, text/html
https://www.nytimes.com/watching/recommendations/watching-film-frances-ha, 90574, 31, text/html
https://www.nytimes.com/2017/07/28/world/europe/us-russia-sanctions.html?recp=4&src=rec, 93688, 114, text/html
https://www.nytimes.com/2017/07/07/t-magazine/art/ice-cream-photographs-andre-kertesz-simone-rosenbauer.html, 209637, 97, text/html
https://www.nytimes.com/2017/07/25/science/marina-ratner-dead-mathematician.html, 83512, 100, text/html
https://www.nytimes.com/2017/07/28/fashion/mostly-mozart-festival-olana-state-historic-site-richard-b-fisher-center-bard-college-benefit-parties.html, 309911, 115, text/html
https://www.nytimes.com/2017/07/27/movies/the-last-face-review-charlize-theron-sean-penn.html, 80647, 97, text/html
https://www.nytimes.com/2017/07/28/opinion/the-russians-were-involved-but-it-wasnt-about-collusion.html?recp=12&src=rec, 93265, 106, text/html
https://www.nytimes.com/watching/search, 325619, 20, text/html
https://www.nytimes.com/by/manohla-dargis, 112874, 122, text/html
https://www.nytimes.com/2017/07/26/nyregion/new-york-ferries-drinks.html, 91285, 103, text/html
https://www.nytimes.com/2017/07/06/nyregion/de-blasios-concessions-on-charter-schools-are-disclosed.html, 88639, 109, text/html
https://www.nytimes.com/2015/05/20/nyregion/mattress-protest-at-columbia-university-continues-into-graduation-event.html, 89110, 105, text/html
https://www.nytimes.com/2017/06/08/movies/it-comes-at-night-review.html, 95378, 107, text/html
https://www.nytimes.com/watching/titles/stranger-by-the-lake, 82326, 23, text/html
https://www.nytimes.com/2017/07/27/nyregion/claus-meyer-brownsville-culinary-center-brooklyn.html, 87933, 104, text/html
https://www.nytimes.com/2017/07/07/t-magazine/mandy-aftel-perfume-history-museum-berkeley.html, 171484, 100, text/html
https://www.nytimes.com/2017/07/27/movies/strange-weather-review-holly-hunter.html, 80547, 96, text/html
https://www.nytimes.com/2017/07/28/opinion/sally-yates-protect-the-justice-department-from-president-trump.html?recp=7&src=rec, 88869, 103, text/html
https://www.nytimes.com/2017/04/07/education/edlife/college-student-homelessness.html, 81112, 96, text/html
https://www.nytimes.com/2015/04/24/nyregion/accused-of-rape-a-student-sues-columbia-over-bias.html, 77668, 99, text/html
https://www.nytimes.com/2017/07/27/movies/an-inconvenient-sequel-review-al-gore.html, 91542, 109, text/html
https://www.nytimes.com/2017/07/28/us/john-mccains-real-return.html?recp=18&src=rec, 95759, 116, text/html
https://www.nytimes.com/watching/recommendations/watching-film-who-framed-roger-rabbit, 90163, 30, text/html
https://www.nytimes.com/2017/07/28/nyregion/penn-station-east-coast-subs.html, 93969, 104, text/html
https://www.nytimes.com/2017/07/26/movies/ben-barenholtz-david-lynch-coen-brothers.html, 85388, 99, text/html
https://www.nytimes.com/2017/07/24/opinion/why-i-bring-my-gun-to-school.html, 86805, 107, text/html
https://www.nytimes.com/2017/07/27/movies/person-to-person-review.html, 74047, 95, text/html
https://www.nytimes.com/2014/09/22/arts/design/in-a-mattress-a-fulcrum-of-art-and-political-protest.html, 92483, 101, text/html
https://www.nytimes.com/2017/07/14/fashion/open-thread-style-newsletter-colette-closing-wimbledon.html, 93205, 117, text/html
https://www.nytimes.com/watching/titles/hot-fuzz, 89958, 33, text/html
https://www.nytimes.com/2017/07/27/us/politics/obamacare-partial-repeal-senate-republicans-revolt.html?recp=2&src=rec, 128953, 126, text/html
https://www.nytimes.com/2017/07/26/nyregion/bar-matchless-brooklyn-club-bands.html, 82827, 100, text/html
https://www.nytimes.com/2017/07/26/travel/nick-sakagami-fish-tuna-sustainable-japan.html, 81501, 97, text/html
https://www.nytimes.com/2017/07/27/movies/the-last-dalai-lama-review.html, 75901, 95, text/html
https://www.nytimes.com/interactive/2017/05/30/education/edlife/back-to-school-photos.html, 39612, 28, text/html
https://www.nytimes.com/2017/07/11/t-magazine/rosita-missoni-garden-home.html, 220400, 97, text/html
https://www.nytimes.com/2017/07/28/travel/where-to-go-west-iceland-husafell-glacier.html, 92655, 112, text/html
https://www.nytimes.com/2017/07/28/style/ed-victor-literary-agent-death-party.html, 164758, 108, text/html
https://www.nytimes.com/watching/titles/braquo, 89209, 28, text/html
https://www.nytimes.com/2017/07/28/world/asia/pakistan-prime-minister-nawaz-sharif-removed.html?recp=6&src=rec, 110070, 117, text/html
https://www.nytimes.com/2017/07/28/nyregion/revolutionary-war-wwi-nyc.html, 86301, 104, text/html
https://www.nytimes.com/section/education/edlife, 141077, 149, text/html
https://www.nytimes.com/2017/07/27/movies/film-series-in-nyc-this-week.html, 74561, 105, text/html
https://www.nytimes.com/2017/07/22/travel/where-to-stay-in-malta-hotel-palazzo-consiglia-valetta.html, 86033, 101, text/html
https://www.nytimes.com/2017/07/28/realestate/renters-who-become-landlords-helpers.html, 114114, 116, text/html
https://www.nytimes.com/section/t-magazine/entertainment, 152986, 155, text/html
https://www.nytimes.com/2017/07/27/science/study-happy-save-money-time.html?recp=10&src=rec, 88070, 107, text/html
https://www.nytimes.com/2017/07/05/watching/game-of-thrones-season-2-recap.html, 130986, 40, text/html
https://www.nytimes.com/2017/07/28/dining/daniel-boulud-to-close-dbgb-nyc.html, 74524, 91, text/html
https://www.nytimes.com/column/frugal-traveler, 108445, 121, text/html
https://www.nytimes.com/2017/07/12/t-magazine/fashion/raf-simons-spring-2018-mens-show-blade-runner.html, 241467, 94, text/html
https://www.nytimes.com/2017/07/27/movies/menashe-review.html, 81664, 95, text/html
https://www.nytimes.com/column/36-hours, 107988, 121, text/html
https://www.nytimes.com/2017/07/17/opinion/dropping-out-of-college-into-life.html, 93047, 111, text/html
https://www.nytimes.com/watching/titles/secret-things, 82125, 23, text/html
https://www.nytimes.com/2017/07/20/business/elon-musk-hyperloop.html, 78601, 104, text/html
https://www.nytimes.com/video/movies/100000005017164/inconvenient-sequel-truth-to-power-an.html?action=click&contentCollection=movies&module=embedded&pgtype=article&region=caption, 90460, 48, text/html
https://www.nytimes.com/watching/titles/chasing-coral, 82007, 23, text/html
https://www.nytimes.com/2017/07/22/us/usc-medical-school-dean-drugs.html, 78651, 97, text/html
https://www.nytimes.com/2017/07/27/fashion/bears-ears-patagonia-rei-adidas-activism.html, 94016, 122, text/html
https://www.nytimes.com/2017/04/07/education/edlife/former-interns-tell-how-they-landed-a-first-job.html, 87821, 101, text/html
https://www.nytimes.com/watching/titles/blue-is-the-warmest-color, 81807, 22, text/html
https://www.nytimes.com/2017/07/19/fashion/allen-co-sun-valley-conference-mogul-dress-code.html, 218466, 116, text/html
https://www.nytimes.com/by/bill-vlasic, 108243, 120, text/html
https://www.nytimes.com/video/movies/100000005152553/anatomy-of-a-scene-it-comes-at-night.html, 279921, 85, text/html
https://www.nytimes.com/watching/titles/pariah, 81657, 23, text/html
https://www.nytimes.com/2017/04/07/education/edlife/preston-charles-roberson-homeless-college-student.html, 91579, 100, text/html
https://www.nytimes.com/2017/07/24/business/service-animals-airports.html, 84793, 95, text/html
https://www.nytimes.com/2017/07/14/us/transgender-students-trump.html, 95567, 108, text/html
https://www.nytimes.com/2017/05/24/movies/buena-vista-social-club-adios-review.html, 80506, 95, text/html
https://www.nytimes.com/watching/titles/12-monkeys, 81720, 22, text/html
